location_id,scheme_name,month,coverage_percent
187,Child Vaccination,2025-08,50
187,TB Screening,2026-01,73
187,TB Screening,2025-12,61
187,TB Screening,2025-11,70
187,TB Screening,2025-10,72
187,TB Screening,2025-09,56
187,TB Screening,2025-08,57
187,Diabetes Screening,2026-01,74
187,Diabetes Screening,2025-12,56
187,Diabetes Screening,2025-11,72
187,Diabetes Screening,2025-10,62
187,Diabetes Screening,2025-09,62
187,Diabetes Screening,2025-08,65
188,Child Vaccination,2026-01,52
188,Child Vaccination,2025-12,35
188,Child Vaccination,2025-11,38
188,Child Vaccination,2025-10,41
188,Child Vaccination,2025-09,51
188,Child Vaccination,2025-08,50
188,TB Screening,2026-01,59
188,TB Screening,2025-12,46
188,TB Screening,2025-11,55
188,TB Screening,2025-10,44
188,TB Screening,2025-09,46
188,TB Screening,2025-08,52
188,Diabetes Screening,2026-01,55
188,Diabetes Screening,2025-12,48
188,Diabetes Screening,2025-11,58
188,Diabetes Screening,2025-10,49
188,Diabetes Screening,2025-09,55
188,Diabetes Screening,2025-08,45
189,Child Vaccination,2026-01,64
189,Child Vaccination,2025-12,57
189,Child Vaccination,2025-11,68
189,Child Vaccination,2025-10,57
189,Child Vaccination,2025-09,70
189,Child Vaccination,2025-08,58
189,TB Screening,2026-01,56
189,TB Screening,2025-12,54
189,TB Screening,2025-11,62
189,TB Screening,2025-10,46
189,TB Screening,2025-09,47
189,TB Screening,2025-08,55
189,Diabetes Screening,2026-01,48
189,Diabetes Screening,2025-12,57
189,Diabetes Screening,2025-11,54
189,Diabetes Screening,2025-10,59
189,Diabetes Screening,2025-09,64
189,Diabetes Screening,2025-08,54
190,Child Vaccination,2026-01,65
190,Child Vaccination,2025-12,58
190,Child Vaccination,2025-11,68
190,Child Vaccination,2025-10,64
190,Child Vaccination,2025-09,60
190,Child Vaccination,2025-08,64
190,TB Screening,2026-01,38
190,TB Screening,2025-12,51
190,TB Screening,2025-11,47
190,TB Screening,2025-10,41
190,TB Screening,2025-09,36
190,TB Screening,2025-08,51
190,Diabetes Screening,2026-01,54
190,Diabetes Screening,2025-12,63
190,Diabetes Screening,2025-11,65
190,Diabetes Screening,2025-10,67
190,Diabetes Screening,2025-09,53
190,Diabetes Screening,2025-08,54
191,Child Vaccination,2026-01,46
191,Child Vaccination,2025-12,46
191,Child Vaccination,2025-11,52
191,Child Vaccination,2025-10,37
191,Child Vaccination,2025-09,39
191,Child Vaccination,2025-08,36
191,TB Screening,2026-01,47
191,TB Screening,2025-12,51
191,TB Screening,2025-11,47
191,TB Screening,2025-10,60
191,TB Screening,2025-09,53
191,TB Screening,2025-08,44
191,Diabetes Screening,2026-01,50
191,Diabetes Screening,2025-12,52
191,Diabetes Screening,2025-11,45
191,Diabetes Screening,2025-10,55
191,Diabetes Screening,2025-09,55
191,Diabetes Screening,2025-08,45
192,Child Vaccination,2026-01,74
192,Child Vaccination,2025-12,66
192,Child Vaccination,2025-11,65
192,Child Vaccination,2025-10,69
192,Child Vaccination,2025-09,73
192,Child Vaccination,2025-08,66
192,TB Screening,2026-01,61
192,TB Screening,2025-12,53
192,TB Screening,2025-11,49
192,TB Screening,2025-10,59
192,TB Screening,2025-09,48
192,TB Screening,2025-08,48
192,Diabetes Screening,2026-01,53
192,Diabetes Screening,2025-12,53
192,Diabetes Screening,2025-11,45
192,Diabetes Screening,2025-10,58
192,Diabetes Screening,2025-09,42
192,Diabetes Screening,2025-08,38
193,Child Vaccination,2026-01,34
193,Child Vaccination,2025-12,35
193,Child Vaccination,2025-11,48
193,Child Vaccination,2025-10,33
193,Child Vaccination,2025-09,38
193,Child Vaccination,2025-08,45
193,TB Screening,2026-01,59
193,TB Screening,2025-12,53
193,TB Screening,2025-11,58
193,TB Screening,2025-10,68
193,TB Screening,2025-09,68
193,TB Screening,2025-08,52
193,Diabetes Screening,2026-01,56
193,Diabetes Screening,2025-12,70
193,Diabetes Screening,2025-11,69
193,Diabetes Screening,2025-10,68
193,Diabetes Screening,2025-09,60
193,Diabetes Screening,2025-08,63
194,Child Vaccination,2026-01,66
194,Child Vaccination,2025-12,66
194,Child Vaccination,2025-11,67
194,Child Vaccination,2025-10,59
194,Child Vaccination,2025-09,68
194,Child Vaccination,2025-08,61
194,TB Screening,2026-01,72
194,TB Screening,2025-12,72
194,TB Screening,2025-11,55
194,TB Screening,2025-10,56
194,TB Screening,2025-09,68
194,TB Screening,2025-08,58
194,Diabetes Screening,2026-01,56
194,Diabetes Screening,2025-12,52
194,Diabetes Screening,2025-11,54
194,Diabetes Screening,2025-10,56
194,Diabetes Screening,2025-09,56
194,Diabetes Screening,2025-08,43
195,Child Vaccination,2026-01,36
195,Child Vaccination,2025-12,48
195,Child Vaccination,2025-11,40
195,Child Vaccination,2025-10,36
195,Child Vaccination,2025-09,46
195,Child Vaccination,2025-08,44
195,TB Screening,2026-01,43
195,TB Screening,2025-12,46
195,TB Screening,2025-11,49
195,TB Screening,2025-10,37
195,TB Screening,2025-09,52
195,TB Screening,2025-08,49
195,Diabetes Screening,2026-01,68
195,Diabetes Screening,2025-12,68
195,Diabetes Screening,2025-11,69
195,Diabetes Screening,2025-10,66
195,Diabetes Screening,2025-09,66
195,Diabetes Screening,2025-08,68
196,Child Vaccination,2026-01,62
196,Child Vaccination,2025-12,73
196,Child Vaccination,2025-11,58
196,Child Vaccination,2025-10,69
196,Child Vaccination,2025-09,65
196,Child Vaccination,2025-08,72
196,TB Screening,2026-01,60
196,TB Screening,2025-12,67
196,TB Screening,2025-11,59
196,TB Screening,2025-10,57
196,TB Screening,2025-09,58
196,TB Screening,2025-08,49
196,Diabetes Screening,2026-01,48
196,Diabetes Screening,2025-12,31
196,Diabetes Screening,2025-11,34
196,Diabetes Screening,2025-10,41
196,Diabetes Screening,2025-09,41
196,Diabetes Screening,2025-08,48
197,Child Vaccination,2026-01,50
197,Child Vaccination,2025-12,40
197,Child Vaccination,2025-11,42
197,Child Vaccination,2025-10,33
197,Child Vaccination,2025-09,43
197,Child Vaccination,2025-08,41
197,TB Screening,2026-01,54
197,TB Screening,2025-12,52
197,TB Screening,2025-11,42
197,TB Screening,2025-10,48
197,TB Screening,2025-09,48
197,TB Screening,2025-08,48
197,Diabetes Screening,2026-01,59
197,Diabetes Screening,2025-12,68
197,Diabetes Screening,2025-11,52
197,Diabetes Screening,2025-10,52
197,Diabetes Screening,2025-09,59
197,Diabetes Screening,2025-08,53
198,Child Vaccination,2026-01,45
198,Child Vaccination,2025-12,40
198,Child Vaccination,2025-11,57
198,Child Vaccination,2025-10,50
198,Child Vaccination,2025-09,41
198,Child Vaccination,2025-08,54
198,TB Screening,2026-01,64
198,TB Screening,2025-12,69
198,TB Screening,2025-11,67
198,TB Screening,2025-10,64
198,TB Screening,2025-09,59
198,TB Screening,2025-08,51
198,Diabetes Screening,2026-01,67
198,Diabetes Screening,2025-12,70
198,Diabetes Screening,2025-11,52
198,Diabetes Screening,2025-10,62
198,Diabetes Screening,2025-09,64
198,Diabetes Screening,2025-08,70
199,Child Vaccination,2026-01,52
199,Child Vaccination,2025-12,60
199,Child Vaccination,2025-11,45
199,Child Vaccination,2025-10,57
199,Child Vaccination,2025-09,45
199,Child Vaccination,2025-08,48
199,TB Screening,2026-01,55
199,TB Screening,2025-12,56
199,TB Screening,2025-11,50
199,TB Screening,2025-10,45
199,TB Screening,2025-09,59
199,TB Screening,2025-08,49
199,Diabetes Screening,2026-01,54
199,Diabetes Screening,2025-12,47
199,Diabetes Screening,2025-11,56
199,Diabetes Screening,2025-10,61
199,Diabetes Screening,2025-09,43
199,Diabetes Screening,2025-08,58
200,Child Vaccination,2026-01,45
200,Child Vaccination,2025-12,44
200,Child Vaccination,2025-11,37
200,Child Vaccination,2025-10,45
200,Child Vaccination,2025-09,54
200,Child Vaccination,2025-08,48
200,TB Screening,2026-01,62
200,TB Screening,2025-12,74
200,TB Screening,2025-11,57
200,TB Screening,2025-10,73
200,TB Screening,2025-09,58
200,TB Screening,2025-08,73
200,Diabetes Screening,2026-01,48
200,Diabetes Screening,2025-12,42
200,Diabetes Screening,2025-11,58
200,Diabetes Screening,2025-10,56
200,Diabetes Screening,2025-09,55
200,Diabetes Screening,2025-08,53
201,Child Vaccination,2026-01,47
201,Child Vaccination,2025-12,38
201,Child Vaccination,2025-11,56
201,Child Vaccination,2025-10,45
201,Child Vaccination,2025-09,52
201,Child Vaccination,2025-08,45
201,TB Screening,2026-01,60
201,TB Screening,2025-12,53
201,TB Screening,2025-11,49
201,TB Screening,2025-10,56
201,TB Screening,2025-09,55
201,TB Screening,2025-08,51
201,Diabetes Screening,2026-01,65
201,Diabetes Screening,2025-12,63
201,Diabetes Screening,2025-11,66
201,Diabetes Screening,2025-10,54
201,Diabetes Screening,2025-09,49
201,Diabetes Screening,2025-08,69
202,Child Vaccination,2026-01,68
202,Child Vaccination,2025-12,57
202,Child Vaccination,2025-11,70
202,Child Vaccination,2025-10,67
202,Child Vaccination,2025-09,58
202,Child Vaccination,2025-08,66
202,TB Screening,2026-01,58
202,TB Screening,2025-12,55
202,TB Screening,2025-11,57
202,TB Screening,2025-10,51
202,TB Screening,2025-09,56
202,TB Screening,2025-08,58
202,Diabetes Screening,2026-01,47
202,Diabetes Screening,2025-12,37
202,Diabetes Screening,2025-11,42
202,Diabetes Screening,2025-10,45
202,Diabetes Screening,2025-09,35
202,Diabetes Screening,2025-08,38
203,Child Vaccination,2026-01,43
203,Child Vaccination,2025-12,47
203,Child Vaccination,2025-11,47
203,Child Vaccination,2025-10,44
203,Child Vaccination,2025-09,36
203,Child Vaccination,2025-08,54
203,TB Screening,2026-01,49
203,TB Screening,2025-12,44
203,TB Screening,2025-11,45
203,TB Screening,2025-10,56
203,TB Screening,2025-09,41
203,TB Screening,2025-08,44
203,Diabetes Screening,2026-01,70
203,Diabetes Screening,2025-12,58
203,Diabetes Screening,2025-11,63
203,Diabetes Screening,2025-10,58
203,Diabetes Screening,2025-09,54
203,Diabetes Screening,2025-08,55
204,Child Vaccination,2026-01,36
204,Child Vaccination,2025-12,43
204,Child Vaccination,2025-11,45
204,Child Vaccination,2025-10,50
204,Child Vaccination,2025-09,51
204,Child Vaccination,2025-08,53
204,TB Screening,2026-01,56
204,TB Screening,2025-12,63
204,TB Screening,2025-11,44
204,TB Screening,2025-10,49
204,TB Screening,2025-09,48
204,TB Screening,2025-08,51
204,Diabetes Screening,2026-01,34
204,Diabetes Screening,2025-12,42
204,Diabetes Screening,2025-11,42
204,Diabetes Screening,2025-10,51
204,Diabetes Screening,2025-09,39
204,Diabetes Screening,2025-08,54
205,Child Vaccination,2026-01,58
205,Child Vaccination,2025-12,72
205,Child Vaccination,2025-11,57
205,Child Vaccination,2025-10,58
205,Child Vaccination,2025-09,59
205,Child Vaccination,2025-08,67
205,TB Screening,2026-01,58
205,TB Screening,2025-12,51
205,TB Screening,2025-11,62
205,TB Screening,2025-10,60
205,TB Screening,2025-09,51
205,TB Screening,2025-08,61
205,Diabetes Screening,2026-01,64
205,Diabetes Screening,2025-12,67
205,Diabetes Screening,2025-11,63
205,Diabetes Screening,2025-10,78
205,Diabetes Screening,2025-09,76
205,Diabetes Screening,2025-08,63
206,Child Vaccination,2026-01,64
206,Child Vaccination,2025-12,62
206,Child Vaccination,2025-11,54
206,Child Vaccination,2025-10,61
206,Child Vaccination,2025-09,48
206,Child Vaccination,2025-08,53
206,TB Screening,2026-01,52
206,TB Screening,2025-12,59
206,TB Screening,2025-11,59
206,TB Screening,2025-10,67
206,TB Screening,2025-09,61
206,TB Screening,2025-08,56
206,Diabetes Screening,2026-01,72
206,Diabetes Screening,2025-12,65
206,Diabetes Screening,2025-11,63
206,Diabetes Screening,2025-10,62
206,Diabetes Screening,2025-09,64
206,Diabetes Screening,2025-08,65
207,Child Vaccination,2026-01,52
207,Child Vaccination,2025-12,51
207,Child Vaccination,2025-11,46
207,Child Vaccination,2025-10,56
207,Child Vaccination,2025-09,39
207,Child Vaccination,2025-08,53
207,TB Screening,2026-01,58
207,TB Screening,2025-12,50
207,TB Screening,2025-11,57
207,TB Screening,2025-10,64
207,TB Screening,2025-09,60
207,TB Screening,2025-08,62
207,Diabetes Screening,2026-01,58
207,Diabetes Screening,2025-12,59
207,Diabetes Screening,2025-11,55
207,Diabetes Screening,2025-10,62
207,Diabetes Screening,2025-09,66
207,Diabetes Screening,2025-08,62
208,Child Vaccination,2026-01,65
208,Child Vaccination,2025-12,56
208,Child Vaccination,2025-11,76
208,Child Vaccination,2025-10,75
208,Child Vaccination,2025-09,57
208,Child Vaccination,2025-08,57
208,TB Screening,2026-01,59
208,TB Screening,2025-12,60
208,TB Screening,2025-11,69
208,TB Screening,2025-10,64
208,TB Screening,2025-09,61
208,TB Screening,2025-08,72
208,Diabetes Screening,2026-01,71
208,Diabetes Screening,2025-12,63
208,Diabetes Screening,2025-11,77
208,Diabetes Screening,2025-10,67
208,Diabetes Screening,2025-09,74
208,Diabetes Screening,2025-08,72
209,Child Vaccination,2026-01,42
209,Child Vaccination,2025-12,38
209,Child Vaccination,2025-11,39
209,Child Vaccination,2025-10,32
209,Child Vaccination,2025-09,37
209,Child Vaccination,2025-08,39
209,TB Screening,2026-01,41
209,TB Screening,2025-12,50
209,TB Screening,2025-11,56
209,TB Screening,2025-10,46
209,TB Screening,2025-09,56
209,TB Screening,2025-08,49
209,Diabetes Screening,2026-01,56
209,Diabetes Screening,2025-12,63
209,Diabetes Screening,2025-11,57
209,Diabetes Screening,2025-10,70
209,Diabetes Screening,2025-09,70
209,Diabetes Screening,2025-08,68
210,Child Vaccination,2026-01,69
210,Child Vaccination,2025-12,72
210,Child Vaccination,2025-11,62
210,Child Vaccination,2025-10,64
210,Child Vaccination,2025-09,67
210,Child Vaccination,2025-08,75
210,TB Screening,2026-01,43
210,TB Screening,2025-12,45
210,TB Screening,2025-11,51
210,TB Screening,2025-10,49
210,TB Screening,2025-09,42
210,TB Screening,2025-08,46
210,Diabetes Screening,2026-01,52
210,Diabetes Screening,2025-12,53
210,Diabetes Screening,2025-11,72
210,Diabetes Screening,2025-10,72
210,Diabetes Screening,2025-09,57
210,Diabetes Screening,2025-08,72
