country,state,district,block,area_name,area_type,latitude,longitude,population,scheme_name,scheme_type,min_age,max_age,eligible_population,covered_population,missed_population,coverage_percent_calc,gap_percent,gap_category,priority_score,priority_rank,risk_level,trend_direction,risk_index
India,Maharashtra,Nashik,Block-4,Nashik-Area-3,Village,11.408,83.3892,10040,TB Screening,Screening,18,80,4938,4514,424,91.41352774402593,8.586472255974078,Low,6.262601882219766,580.0,Low,Decreasing,4.54530743102495
India,Maharashtra,Nashik,Block-4,Nashik-Area-3,Village,11.408,83.3892,10040,Diabetes Screening,Screening,30,80,2727,2408,319,88.3021635496883,11.697836450311698,Low,8.440556818256098,548.0,Low,Decreasing,6.10098952819376
India,Maharashtra,Nashik,Block-5,Nashik-Area-4,Village,20.5559,75.1249,6843,Child Vaccination,Vaccine,0,5,3479,2305,1174,66.25467088243748,33.74532911756252,Medium,23.79353555427468,284.0,Medium,Increasing,17.044469730762177
India,Maharashtra,Nashik,Block-5,Nashik-Area-4,Village,20.5559,75.1249,6843,TB Screening,Screening,18,80,1797,915,882,50.918196994991646,49.08180300500835,High,34.52906727548676,115.0,High,Decreasing,24.71270667448509
India,Maharashtra,Nashik,Block-5,Nashik-Area-4,Village,20.5559,75.1249,6843,Diabetes Screening,Screening,30,80,1749,1626,123,92.96740994854203,7.032590051457976,Low,5.094618208001503,601.0,Low,Decreasing,3.688100197709907
India,Maharashtra,Nashik,Block-1,Nashik-Area-5,Village,24.3591,89.2747,2676,Child Vaccination,Vaccine,0,5,1408,811,597,57.59943181818182,42.40056818181818,High,29.747583265811514,193.0,High,Increasing,21.26746962944788
India,Maharashtra,Nashik,Block-1,Nashik-Area-5,Village,24.3591,89.2747,2676,TB Screening,Screening,18,80,1361,1027,334,75.4592211609111,24.540778839088905,Medium,17.245730725901023,403.0,Low,Decreasing,12.337574958083243
India,Maharashtra,Nashik,Block-1,Nashik-Area-5,Village,24.3591,89.2747,2676,Diabetes Screening,Screening,30,80,1131,1017,114,89.92042440318302,10.079575596816976,Low,7.1228884563106725,564.0,Low,Increasing,5.106973336947278
India,Maharashtra,Nashik,Block-2,Nashik-Area-6,Village,34.0475,72.162,1220,Child Vaccination,Vaccine,0,5,514,230,284,44.74708171206226,55.252918287937746,High,38.707672979814014,55.0,Critical,Increasing,27.65708932222647
India,Maharashtra,Nashik,Block-2,Nashik-Area-6,Village,34.0475,72.162,1220,TB Screening,Screening,18,80,564,403,161,71.45390070921985,28.54609929078014,Medium,20.01289968180369,360.0,Medium,Decreasing,14.303679823647665
India,Maharashtra,Nashik,Block-2,Nashik-Area-6,Village,34.0475,72.162,1220,Diabetes Screening,Screening,30,80,457,317,140,69.36542669584244,30.63457330415755,Medium,21.47483149116788,331.0,Medium,Decreasing,15.347916830336368
India,Maharashtra,Nashik,Block-3,Nashik-Area-7,Town,23.5465,88.1605,6949,Child Vaccination,Vaccine,0,5,1977,1577,400,79.76732422862923,20.232675771370765,Medium,14.337339522510375,453.0,Low,Increasing,10.290804368236223
India,Maharashtra,Nashik,Block-3,Nashik-Area-7,Town,23.5465,88.1605,6949,TB Screening,Screening,18,80,1780,1628,152,91.46067415730337,8.539325842696629,Low,6.151994572438481,584.0,Low,Increasing,4.444129403899155
India,Maharashtra,Nashik,Block-3,Nashik-Area-7,Town,23.5465,88.1605,6949,Diabetes Screening,Screening,30,80,2414,2178,236,90.22369511184756,9.776304888152444,Low,7.017879904257551,566.0,Low,Increasing,5.062618926627063
India,Maharashtra,Nashik,Block-4,Nashik-Area-8,Town,33.4197,73.9666,10500,Child Vaccination,Vaccine,0,5,5149,2555,2594,49.62128568654108,50.37871431345893,High,35.52872040606448,101.0,High,Increasing,25.452977543372697
India,Maharashtra,Nashik,Block-4,Nashik-Area-8,Town,33.4197,73.9666,10500,TB Screening,Screening,18,80,4572,4047,525,88.51706036745406,11.482939632545932,Low,8.301678129425387,551.0,Low,Decreasing,6.005090202916199
India,Maharashtra,Nashik,Block-4,Nashik-Area-8,Town,33.4197,73.9666,10500,Diabetes Screening,Screening,30,80,5245,2605,2640,49.666348903717825,50.333651096282175,High,35.49717615404075,102.0,High,Increasing,25.43044593478432
India,Maharashtra,Nashik,Block-5,Nashik-Area-9,Ward,30.4254,74.857,5741,Child Vaccination,Vaccine,0,5,3019,2734,285,90.55978800927458,9.440211990725405,Low,6.752285978242908,571.0,Low,Increasing,4.864243580097827
India,Maharashtra,Nashik,Block-5,Nashik-Area-9,Ward,30.4254,74.857,5741,TB Screening,Screening,18,80,1587,1505,82,94.83301827347196,5.16698172652804,Low,3.7610247933047525,629.0,Low,Decreasing,2.7276284479991446
India,Maharashtra,Nashik,Block-5,Nashik-Area-9,Ward,30.4254,74.857,5741,Diabetes Screening,Screening,30,80,2889,1786,1103,61.82069920387677,38.17930079612323,Medium,26.869648142021383,240.0,Medium,Decreasing,19.233787982796738
India,Maharashtra,Nashik,Block-1,Nashik-Area-10,Ward,24.2111,72.4211,10072,Child Vaccination,Vaccine,0,5,3253,2187,1066,67.23024900092223,32.76975099907777,Medium,23.191700416904023,290.0,Medium,Increasing,16.63775021708847
India,Maharashtra,Nashik,Block-1,Nashik-Area-10,Ward,24.2111,72.4211,10072,TB Screening,Screening,18,80,4297,3932,365,91.50570165231558,8.494298347684431,Low,6.198883560928687,583.0,Low,Stable,4.500023891391801
India,Maharashtra,Nashik,Block-1,Nashik-Area-10,Ward,24.2111,72.4211,10072,Diabetes Screening,Screening,30,80,4101,3810,291,92.90416971470373,7.095830285296269,Low,5.219955917256973,600.0,Low,Decreasing,3.80078986019772
India,Maharashtra,Nashik,Block-2,Nashik-Area-11,Village,17.3745,78.5676,6871,Child Vaccination,Vaccine,0,5,2533,2303,230,90.91985787603633,9.080142123963679,Low,6.528607646453209,573.0,Low,Increasing,4.712579221660474
India,Maharashtra,Nashik,Block-2,Nashik-Area-11,Village,17.3745,78.5676,6871,TB Screening,Screening,18,80,2357,2079,278,88.20534577853203,11.794654221467967,Low,8.42876611470621,549.0,Low,Decreasing,6.069835270412618
India,Maharashtra,Nashik,Block-2,Nashik-Area-11,Village,17.3745,78.5676,6871,Diabetes Screening,Screening,30,80,2417,979,1438,40.5047579644187,59.4952420355813,High,41.81917758458554,5.0,Critical,Decreasing,29.920129177469285
India,Maharashtra,Nashik,Block-3,Nashik-Area-12,Village,21.6609,76.8246,7682,Child Vaccination,Vaccine,0,5,2688,1914,774,71.20535714285714,28.794642857142854,Medium,20.349119696208884,356.0,Medium,Decreasing,14.590191124780315
India,Maharashtra,Nashik,Block-3,Nashik-Area-12,Village,21.6609,76.8246,7682,TB Screening,Screening,18,80,2307,1058,1249,45.8604247941049,54.139575205895106,High,38.09057234033546,60.0,High,Decreasing,27.26265729915644
India,Maharashtra,Nashik,Block-3,Nashik-Area-12,Village,21.6609,76.8246,7682,Diabetes Screening,Screening,30,80,3096,2912,184,94.05684754521964,5.943152454780361,Low,4.35307641455514,618.0,Low,Decreasing,3.1644459235990685
India,Maharashtra,Nashik,Block-4,Nashik-Area-13,Town,10.8495,89.2158,11213,Child Vaccination,Vaccine,0,5,3186,1773,1413,55.6497175141243,44.35028248587571,High,31.326719206344478,157.0,High,Decreasing,22.45666270916934
India,Maharashtra,Nashik,Block-4,Nashik-Area-13,Town,10.8495,89.2158,11213,TB Screening,Screening,18,80,4518,4265,253,94.40017706949978,5.599822930500221,Low,4.201397517581638,619.0,Low,Increasing,3.0814329314815945
India,Maharashtra,Nashik,Block-4,Nashik-Area-13,Town,10.8495,89.2158,11213,Diabetes Screening,Screening,30,80,5850,4088,1762,69.88034188034187,30.119658119658123,Medium,21.36528214999217,334.0,Medium,Decreasing,15.341350526060545
India,Maharashtra,Nashik,Block-5,Nashik-Area-14,Town,27.0973,78.7097,9348,Child Vaccination,Vaccine,0,5,3316,2227,1089,67.15922798552472,32.84077201447527,Medium,23.223237874355636,289.0,Medium,Decreasing,16.655083471460582
India,Maharashtra,Nashik,Block-5,Nashik-Area-14,Town,27.0973,78.7097,9348,TB Screening,Screening,18,80,4376,4009,367,91.61334552102377,8.386654478976235,Low,6.105355599506312,585.0,Low,Increasing,4.428024703711065
India,Maharashtra,Nashik,Block-5,Nashik-Area-14,Town,27.0973,78.7097,9348,Diabetes Screening,Screening,30,80,4633,4021,612,86.79041657673214,13.209583423267862,Low,9.48140586051045,535.0,Low,Decreasing,6.839489175856879
India,Telangana,Hyderabad,Block-2,Hyderabad-Area-1,Ward,15.2922,86.164,9617,Child Vaccination,Vaccine,0,5,4755,3125,1630,65.72029442691904,34.27970557308097,Medium,24.23724506861839,276.0,Medium,Decreasing,17.381303954002195
India,Telangana,Hyderabad,Block-2,Hyderabad-Area-1,Ward,15.2922,86.164,9617,TB Screening,Screening,18,80,3085,1561,1524,50.599675850891416,49.400324149108584,High,34.82167807183772,111.0,High,Decreasing,24.941613242016004
India,Telangana,Hyderabad,Block-2,Hyderabad-Area-1,Ward,15.2922,86.164,9617,Diabetes Screening,Screening,30,80,2826,1305,1521,46.17834394904459,53.82165605095541,High,37.9166104031305,64.0,High,Increasing,27.152279192939417
India,Telangana,Hyderabad,Block-3,Hyderabad-Area-2,Town,20.5516,86.5147,10507,Child Vaccination,Vaccine,0,5,3248,1589,1659,48.922413793103445,51.077586206896555,High,36.01810647839525,97.0,High,Decreasing,25.80258923701594
India,Telangana,Hyderabad,Block-3,Hyderabad-Area-2,Town,20.5516,86.5147,10507,TB Screening,Screening,18,80,4525,2952,1573,65.23756906077348,34.76243093922652,Medium,24.597497791026225,270.0,Medium,Increasing,17.645011603180922
India,Telangana,Hyderabad,Block-3,Hyderabad-Area-2,Town,20.5516,86.5147,10507,Diabetes Screening,Screening,30,80,5023,2719,2304,54.130997411905234,45.869002588094766,High,32.372097945233996,144.0,High,Increasing,23.198297427615046
India,Telangana,Hyderabad,Block-4,Hyderabad-Area-3,Town,16.7022,74.9099,2219,Child Vaccination,Vaccine,0,5,991,497,494,50.15136226034309,49.848637739656915,High,34.94975819280378,109.0,High,Decreasing,24.980030644872393
India,Telangana,Hyderabad,Block-4,Hyderabad-Area-3,Town,16.7022,74.9099,2219,TB Screening,Screening,18,80,672,541,131,80.50595238095238,19.49404761904762,Low,13.701545108377271,464.0,Low,Decreasing,9.802735584567747
India,Telangana,Hyderabad,Block-4,Hyderabad-Area-3,Town,16.7022,74.9099,2219,Diabetes Screening,Screening,30,80,1069,892,177,83.44246959775491,16.55753040224509,Low,11.6459830566155,499.0,Low,Increasing,8.334476976166481
India,Telangana,Hyderabad,Block-5,Hyderabad-Area-4,Town,31.804,74.8773,8413,Child Vaccination,Vaccine,0,5,3350,2386,964,71.22388059701493,28.776119402985074,Medium,20.354506278549508,355.0,Medium,Increasing,14.599282397952491
India,Telangana,Hyderabad,Block-5,Hyderabad-Area-4,Town,31.804,74.8773,8413,TB Screening,Screening,18,80,4007,3271,736,81.63214374844023,18.36785625155977,Low,13.068722072551791,473.0,Low,Increasing,9.395150822239838
India,Telangana,Hyderabad,Block-5,Hyderabad-Area-4,Town,31.804,74.8773,8413,Diabetes Screening,Screening,30,80,4021,1996,2025,49.63939318577468,50.36060681422532,High,35.463647466417676,103.0,High,Decreasing,25.391526103572616
India,Telangana,Hyderabad,Block-1,Hyderabad-Area-5,Ward,24.479,77.5798,1270,Child Vaccination,Vaccine,0,5,488,424,64,86.88524590163934,13.114754098360656,Low,9.212213382284546,539.0,Low,Increasing,6.589262562612414
India,Telangana,Hyderabad,Block-1,Hyderabad-Area-5,Ward,24.479,77.5798,1270,TB Screening,Screening,18,80,669,597,72,89.23766816143498,10.762331838565023,Low,7.565517800427602,559.0,Low,Decreasing,5.413051432714598
India,Telangana,Hyderabad,Block-1,Hyderabad-Area-5,Ward,24.479,77.5798,1270,Diabetes Screening,Screening,30,80,532,454,78,85.33834586466166,14.661654135338345,Low,10.295043408168928,523.0,Low,Decreasing,7.362712581101259
India,Telangana,Hyderabad,Block-2,Hyderabad-Area-6,Town,30.9757,73.6368,4275,Child Vaccination,Vaccine,0,5,1883,1286,597,68.29527349973446,31.704726500265533,Medium,22.3006397076049,312.0,Medium,Decreasing,15.959694407551797
India,Telangana,Hyderabad,Block-2,Hyderabad-Area-6,Town,30.9757,73.6368,4275,TB Screening,Screening,18,80,1869,836,1033,44.729802033172824,55.27019796682718,High,38.796469734198055,54.0,Critical,Increasing,27.74243014083262
India,Telangana,Hyderabad,Block-2,Hyderabad-Area-6,Town,30.9757,73.6368,4275,Diabetes Screening,Screening,30,80,2177,1672,505,76.80293982544787,23.197060174552135,Medium,16.34527327960552,417.0,Low,Increasing,11.705861244695098
India,Telangana,Hyderabad,Block-3,Hyderabad-Area-7,Town,29.5415,76.8068,10567,Child Vaccination,Vaccine,0,5,4630,2322,2308,50.1511879049676,49.84881209503239,High,35.159471002299725,108.0,High,Increasing,25.18970858329325
India,Telangana,Hyderabad,Block-3,Hyderabad-Area-7,Town,29.5415,76.8068,10567,TB Screening,Screening,18,80,3120,1489,1631,47.72435897435898,52.27564102564103,High,36.85825125372577,82.0,High,Decreasing,26.403123048597568
India,Telangana,Hyderabad,Block-3,Hyderabad-Area-7,Town,29.5415,76.8068,10567,Diabetes Screening,Screening,30,80,2858,1651,1207,57.76766969909028,42.23233030090972,High,29.82793374641386,190.0,High,Decreasing,21.381467686231915
India,Telangana,Hyderabad,Block-4,Hyderabad-Area-8,Ward,31.7629,81.1158,9264,Child Vaccination,Vaccine,0,5,3544,1901,1643,53.63995485327314,46.36004514672686,High,32.684620103838604,134.0,High,Increasing,23.41261107449323
India,Telangana,Hyderabad,Block-4,Hyderabad-Area-8,Ward,31.7629,81.1158,9264,TB Screening,Screening,18,80,3157,1715,1442,54.32372505543237,45.67627494456763,High,32.20598096232714,148.0,High,Increasing,23.070725973413616
India,Telangana,Hyderabad,Block-4,Hyderabad-Area-8,Ward,31.7629,81.1158,9264,Diabetes Screening,Screening,30,80,3079,1630,1449,52.93926599545307,47.06073400454693,High,33.17510230431265,129.0,High,Increasing,23.762955503403266
India,Telangana,Hyderabad,Block-5,Hyderabad-Area-9,Village,10.3115,84.4015,8804,Child Vaccination,Vaccine,0,5,2349,1913,436,81.43891017454236,18.561089825457643,Low,13.213802295344827,469.0,Low,Increasing,9.5015843302533
India,Telangana,Hyderabad,Block-5,Hyderabad-Area-9,Village,10.3115,84.4015,8804,TB Screening,Screening,18,80,3540,3273,267,92.45762711864407,7.5423728813559325,Low,5.500700434473631,596.0,Low,Increasing,3.9922258582024455
India,Telangana,Hyderabad,Block-5,Hyderabad-Area-9,Village,10.3115,84.4015,8804,Diabetes Screening,Screening,30,80,3020,1709,1311,56.58940397350993,43.41059602649007,High,30.608456636067526,175.0,High,Decreasing,21.926337430769514
India,Telangana,Hyderabad,Block-1,Hyderabad-Area-10,Ward,28.4704,83.8122,11382,Child Vaccination,Vaccine,0,5,4388,3499,889,79.74020054694621,20.259799453053784,Medium,14.467624116258913,447.0,Low,Increasing,10.415664225648158
India,Telangana,Hyderabad,Block-1,Hyderabad-Area-10,Ward,28.4704,83.8122,11382,TB Screening,Screening,18,80,3039,1234,1805,40.605462323132606,59.39453767686739,High,41.86194087292843,4.0,Critical,Decreasing,29.983033337554957
India,Telangana,Hyderabad,Block-1,Hyderabad-Area-10,Ward,28.4704,83.8122,11382,Diabetes Screening,Screening,30,80,5685,4317,1368,75.93667546174142,24.063324538258577,Medium,17.130091675902268,405.0,Low,Increasing,12.317426768250554
India,Telangana,Hyderabad,Block-2,Hyderabad-Area-11,Ward,21.2522,85.8587,2324,Child Vaccination,Vaccine,0,5,634,495,139,78.07570977917982,21.92429022082019,Medium,15.405351133484501,433.0,Low,Increasing,11.020493089320464
India,Telangana,Hyderabad,Block-2,Hyderabad-Area-11,Ward,21.2522,85.8587,2324,TB Screening,Screening,18,80,1183,513,670,43.3643279797126,56.63567202028741,High,39.70331839311155,37.0,Critical,Decreasing,28.376183989054073
India,Telangana,Hyderabad,Block-2,Hyderabad-Area-11,Ward,21.2522,85.8587,2324,Diabetes Screening,Screening,30,80,1177,547,630,46.47408666100255,53.525913338997455,High,37.52648731620859,70.0,High,Decreasing,26.821304648409097
India,Telangana,Hyderabad,Block-3,Hyderabad-Area-12,Town,13.9831,83.8357,5816,Child Vaccination,Vaccine,0,5,2527,1437,1090,56.86584883260784,43.13415116739216,High,30.33992640467137,178.0,High,Increasing,21.71309617119294
India,Telangana,Hyderabad,Block-3,Hyderabad-Area-12,Town,13.9831,83.8357,5816,TB Screening,Screening,18,80,2338,1456,882,62.27544910179641,37.72455089820359,Medium,26.55320621623937,245.0,Medium,Increasing,19.008296036598654
India,Telangana,Hyderabad,Block-3,Hyderabad-Area-12,Town,13.9831,83.8357,5816,Diabetes Screening,Screening,30,80,2261,1529,732,67.624944714728,32.375055285272005,Medium,22.80855928718726,302.0,Medium,Decreasing,16.333548230132862
India,Telangana,Hyderabad,Block-4,Hyderabad-Area-13,Ward,23.702,79.4652,9498,Child Vaccination,Vaccine,0,5,3953,3527,426,89.22337465216292,10.776625347837086,Low,7.782101213232383,555.0,Low,Increasing,5.626776143664966
India,Telangana,Hyderabad,Block-4,Hyderabad-Area-13,Ward,23.702,79.4652,9498,TB Screening,Screening,18,80,4630,3643,987,78.68250539956804,21.317494600431967,Medium,15.1607096900488,437.0,Low,Increasing,10.897210769962406
India,Telangana,Hyderabad,Block-4,Hyderabad-Area-13,Ward,23.702,79.4652,9498,Diabetes Screening,Screening,30,80,4927,2813,2114,57.09356606454232,42.906433935457684,High,30.2729672245668,181.0,High,Increasing,21.691680437475263
India,Telangana,Hyderabad,Block-5,Hyderabad-Area-14,Town,19.4886,84.9187,6219,Child Vaccination,Vaccine,0,5,2393,1111,1282,46.42707898035938,53.57292101964062,High,37.65718330275169,66.0,High,Decreasing,26.94259909882357
India,Telangana,Hyderabad,Block-5,Hyderabad-Area-14,Town,19.4886,84.9187,6219,TB Screening,Screening,18,80,3065,2770,295,90.37520391517128,9.624796084828711,Low,6.8934958483833615,569.0,Low,Decreasing,4.96853663141762
India,Telangana,Hyderabad,Block-5,Hyderabad-Area-14,Town,19.4886,84.9187,6219,Diabetes Screening,Screening,30,80,2770,1557,1213,56.20938628158845,43.79061371841155,High,30.809568191891344,169.0,High,Decreasing,22.051445448209037
India,Telangana,Warangal,Block-2,Warangal-Area-1,Town,26.9771,75.4183,4918,Child Vaccination,Vaccine,0,5,1703,1256,447,73.75220199647681,26.247798003523194,Medium,18.496933370229225,383.0,Medium,Decreasing,13.24737376952459
India,Telangana,Warangal,Block-2,Warangal-Area-1,Town,26.9771,75.4183,4918,TB Screening,Screening,18,80,1931,1005,926,52.04557224236147,47.95442775763853,High,33.69157419810996,126.0,High,Increasing,24.100688646582256
India,Telangana,Warangal,Block-2,Warangal-Area-1,Town,26.9771,75.4183,4918,Diabetes Screening,Screening,30,80,1452,687,765,47.31404958677686,52.68595041322314,High,37.00364005701919,78.0,High,Stable,26.466449974374562
India,Telangana,Warangal,Block-3,Warangal-Area-2,Village,11.2577,73.8517,2758,Child Vaccination,Vaccine,0,5,740,358,382,48.37837837837838,51.621621621621614,High,36.20437942336009,93.0,High,Increasing,25.88005509903576
India,Telangana,Warangal,Block-3,Warangal-Area-2,Village,11.2577,73.8517,2758,TB Screening,Screening,18,80,775,628,147,81.03225806451613,18.96774193548387,Low,13.346663643063664,468.0,Low,Decreasing,9.55311525596689
India,Telangana,Warangal,Block-3,Warangal-Area-2,Village,11.2577,73.8517,2758,Diabetes Screening,Screening,30,80,1433,1050,383,73.2728541521284,26.727145847871597,Medium,18.77824638173507,377.0,Medium,Increasing,13.432817212160755
India,Telangana,Warangal,Block-4,Warangal-Area-3,Ward,22.4683,85.2438,3833,Child Vaccination,Vaccine,0,5,1353,850,503,62.82335550628233,37.17664449371767,Medium,26.11988514007889,250.0,Medium,Decreasing,18.684556241335358
India,Telangana,Warangal,Block-4,Warangal-Area-3,Ward,22.4683,85.2438,3833,TB Screening,Screening,18,80,1779,1248,531,70.15177065767286,29.848229342327148,Medium,20.989994534105527,343.0,Medium,Increasing,15.0203486656401
India,Telangana,Warangal,Block-4,Warangal-Area-3,Ward,22.4683,85.2438,3833,Diabetes Screening,Screening,30,80,1538,1013,525,65.86475942782835,34.13524057217165,Medium,23.990902394996674,282.0,Medium,Increasing,17.163854280562347
India,Telangana,Warangal,Block-5,Warangal-Area-4,Village,13.8424,79.684,10459,Child Vaccination,Vaccine,0,5,3156,2195,961,69.55006337135615,30.449936628643854,Medium,21.57754665185085,327.0,Medium,Increasing,15.487559326122078
India,Telangana,Warangal,Block-5,Warangal-Area-4,Village,13.8424,79.684,10459,TB Screening,Screening,18,80,3392,2595,797,76.50353773584906,23.496462264150946,Medium,16.71011459670581,412.0,Low,Decreasing,12.010822143875624
India,Telangana,Warangal,Block-5,Warangal-Area-4,Village,13.8424,79.684,10459,Diabetes Screening,Screening,30,80,3988,2074,1914,52.00601805416248,47.99398194583751,High,33.85837837388641,124.0,High,Increasing,24.259581984718906
India,Telangana,Warangal,Block-1,Warangal-Area-5,Ward,24.1133,89.6102,3980,Child Vaccination,Vaccine,0,5,1519,814,705,53.58788676761027,46.41211323238973,High,32.588403942562344,138.0,High,Decreasing,23.305981296084394
India,Telangana,Warangal,Block-1,Warangal-Area-5,Ward,24.1133,89.6102,3980,TB Screening,Screening,18,80,1619,1319,300,81.47004323656579,18.529956763434217,Low,13.070894414293482,472.0,Low,Increasing,9.36490306160664
India,Telangana,Warangal,Block-1,Warangal-Area-5,Ward,24.1133,89.6102,3980,Diabetes Screening,Screening,30,80,1184,1042,142,88.00675675675676,11.993243243243242,Low,8.4951949501598,547.0,Low,Increasing,6.096546301511151
India,Telangana,Warangal,Block-2,Warangal-Area-6,Town,14.142,73.5888,1031,Child Vaccination,Vaccine,0,5,373,165,208,44.23592493297587,55.76407506702413,High,39.0607375582149,50.0,Critical,Increasing,27.90792254481008
India,Telangana,Warangal,Block-2,Warangal-Area-6,Town,14.142,73.5888,1031,TB Screening,Screening,18,80,345,222,123,64.34782608695652,35.65217391304348,Medium,24.98240675042845,262.0,Medium,Increasing,17.851971967819754
India,Telangana,Warangal,Block-2,Warangal-Area-6,Town,14.142,73.5888,1031,Diabetes Screening,Screening,30,80,384,302,82,78.64583333333334,21.354166666666664,Medium,14.973801677964682,442.0,Low,Increasing,10.70296834463135
India,Telangana,Warangal,Block-3,Warangal-Area-7,Ward,22.4216,75.4862,1693,Child Vaccination,Vaccine,0,5,595,263,332,44.20168067226891,55.79831932773109,High,39.101329178420045,48.0,Critical,Increasing,27.94166531287383
India,Telangana,Warangal,Block-3,Warangal-Area-7,Ward,22.4216,75.4862,1693,TB Screening,Screening,18,80,726,515,211,70.93663911845731,29.0633608815427,Medium,20.386858266088172,354.0,Medium,Increasing,14.574186089779635
India,Telangana,Warangal,Block-3,Warangal-Area-7,Ward,22.4216,75.4862,1693,Diabetes Screening,Screening,30,80,824,357,467,43.3252427184466,56.6747572815534,High,39.71483574609566,36.0,Critical,Decreasing,28.379884289784982
India,Telangana,Warangal,Block-4,Warangal-Area-8,Ward,15.8877,88.8818,11250,Child Vaccination,Vaccine,0,5,4997,3503,1494,70.10206123674205,29.897938763257955,Medium,21.211007548541176,337.0,Medium,Increasing,15.231419795889584
India,Telangana,Warangal,Block-4,Warangal-Area-8,Ward,15.8877,88.8818,11250,TB Screening,Screening,18,80,3034,2057,977,67.79828609096901,32.201713909030985,Medium,22.823650150582296,301.0,Medium,Decreasing,16.3833073687761
India,Telangana,Warangal,Block-4,Warangal-Area-8,Ward,15.8877,88.8818,11250,Diabetes Screening,Screening,30,80,3131,2238,893,71.47876077930374,28.521239220696266,Medium,20.247317868747995,357.0,Medium,Stable,14.54307002460874
India,Telangana,Warangal,Block-5,Warangal-Area-9,Town,10.7699,70.2453,5458,Child Vaccination,Vaccine,0,5,2475,1193,1282,48.2020202020202,51.7979797979798,High,36.39561824623336,91.0,High,Increasing,26.0360222866374
India,Telangana,Warangal,Block-5,Warangal-Area-9,Town,10.7699,70.2453,5458,TB Screening,Screening,18,80,1829,1061,768,58.0098414434117,41.9901585565883,High,29.530143377259307,197.0,High,Increasing,21.13211166594165
India,Telangana,Warangal,Block-5,Warangal-Area-9,Town,10.7699,70.2453,5458,Diabetes Screening,Screening,30,80,2549,1749,800,68.61514319340918,31.38485680659082,Medium,22.106432152261075,316.0,Medium,Increasing,15.829460790942912
India,Telangana,Warangal,Block-1,Warangal-Area-10,Town,20.9253,76.8141,1641,Child Vaccination,Vaccine,0,5,733,340,393,46.384720327421554,53.61527967257844,High,37.57189587123172,68.0,High,Increasing,26.848839936716033
India,Telangana,Warangal,Block-1,Warangal-Area-10,Town,20.9253,76.8141,1641,TB Screening,Screening,18,80,856,439,417,51.28504672897196,48.71495327102804,High,34.14166739014644,122.0,High,Increasing,24.398676735940832
India,Telangana,Warangal,Block-1,Warangal-Area-10,Town,20.9253,76.8141,1641,Diabetes Screening,Screening,30,80,840,605,235,72.02380952380952,27.976190476190478,Medium,19.624533433760146,368.0,Medium,Increasing,14.029295338522052
India,Telangana,Warangal,Block-2,Warangal-Area-11,Town,33.4087,79.5546,1870,Child Vaccination,Vaccine,0,5,654,294,360,44.95412844036697,55.04587155963303,High,38.579059627269096,56.0,Critical,Decreasing,27.5698853153425
India,Telangana,Warangal,Block-2,Warangal-Area-11,Town,33.4087,79.5546,1870,TB Screening,Screening,18,80,794,540,254,68.01007556675063,31.98992443324937,Medium,22.439896638800544,308.0,Medium,Increasing,16.04191175215067
India,Telangana,Warangal,Block-2,Warangal-Area-11,Town,33.4087,79.5546,1870,Diabetes Screening,Screening,30,80,546,461,85,84.43223443223444,15.567765567765568,Low,10.944385432961882,513.0,Low,Decreasing,7.830832319408769
India,Telangana,Warangal,Block-3,Warangal-Area-12,Town,21.2772,81.5404,1678,Child Vaccination,Vaccine,0,5,595,386,209,64.87394957983193,35.12605042016806,Medium,24.63036434257358,267.0,Medium,Increasing,17.60515425853997
India,Telangana,Warangal,Block-3,Warangal-Area-12,Town,21.2772,81.5404,1678,TB Screening,Screening,18,80,906,618,288,68.21192052980133,31.788079470198678,Medium,22.29378467759501,313.0,Medium,Increasing,15.936168783555276
India,Telangana,Warangal,Block-3,Warangal-Area-12,Town,21.2772,81.5404,1678,Diabetes Screening,Screening,30,80,771,502,269,65.11024643320363,34.889753566796365,Medium,24.46495654521339,272.0,Medium,Increasing,17.48700583185412
India,Telangana,Warangal,Block-4,Warangal-Area-13,Village,12.0283,81.2568,5778,Child Vaccination,Vaccine,0,5,2123,916,1207,43.1464908148846,56.8535091851154,High,39.94252296234502,31.0,Critical,Decreasing,28.571821125321947
India,Telangana,Warangal,Block-4,Warangal-Area-13,Village,12.0283,81.2568,5778,TB Screening,Screening,18,80,2475,1619,856,65.41414141414141,34.58585858585859,Medium,24.355167542865257,273.0,Medium,Decreasing,17.43799582569354
India,Telangana,Warangal,Block-4,Warangal-Area-13,Village,12.0283,81.2568,5778,Diabetes Screening,Screening,30,80,3070,2590,480,84.36482084690554,15.63517915309446,Low,11.08969193993037,510.0,Low,Stable,7.962656109311478
India,Telangana,Warangal,Block-5,Warangal-Area-14,Village,34.8358,72.369,7618,Child Vaccination,Vaccine,0,5,2612,2083,529,79.74732006125575,20.252679938744258,Medium,14.368138824306516,451.0,Low,Decreasing,10.317602836557668
India,Telangana,Warangal,Block-5,Warangal-Area-14,Village,34.8358,72.369,7618,TB Screening,Screening,18,80,2765,1708,1057,61.77215189873417,38.22784810126582,Medium,26.950756538071612,239.0,Medium,Increasing,19.30518691781845
India,Telangana,Warangal,Block-5,Warangal-Area-14,Village,34.8358,72.369,7618,Diabetes Screening,Screening,30,80,3713,3152,561,84.89092378130891,15.109076218691087,Low,10.7676162202693,517.0,Low,Stable,7.745800976531082
